# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.371579481201871,3.420465808039362,2.7578708491367334,-4.970129601746915,117.3501663714378,33.99183958015843,0.5175422407812115,1.9322094337469649,-81.81590692485223,194.77258845774838
 2.3759076406805293,3.4323092163556344,2.736361350516434,-4.969664063064199,116.99974060691383,34.50072303139477,0.5160946006959402,1.9376292614794381,-80.96415260386289,196.7936544827501
 2.380289817041226,3.444205008810669,2.714585510917888,-4.9691837585202725,116.64875547084576,35.00960648263111,0.5140130631864899,1.9454758480275987,-80.09379522376582,198.61304257473356
 2.389222511412737,3.4681562273479125,2.6812983340874252,-3.726443046862393,116.12089176888041,36.027373385103694,0.3033024269393935,3.297039229428329,-59.0934470621638,2350.9533952688575
 2.3942639271438377,3.481497643702907,2.6463630588308997,-6.929655699887361,115.79685647894112,35.32248617593234,0.07431725851931732,13.455824662047638,-64.27466156783929,-1027.7300627504524
 2.399295165408826,3.4946854319820115,2.62118142384077,-5.005057137795421,115.85333802349619,34.61759896676099,0.07788271159768617,12.839820025343199,11.22617168583099,15006.411797085533
 2.404316166427174,3.5077202058211934,2.596050825632186,-5.005097214031902,115.91184515985397,33.91271175758963,0.08161470335788333,12.252694169762096,11.652484463552629,84.90593333158117
 2.409326869060641,3.5206025798200375,2.570971566502803,-5.005138193968358,115.97244176158827,33.20782454841827,0.08552198926563913,11.692899201559829,12.093434028505682,88.00154333803685
 2.4143272107773712,3.533333169589818,2.5459439556272554,-5.005180104353497,116.03519415399421,32.50293733924692,0.08961385154763868,11.158989182251592,12.549620798109489,91.2311188808311
 2.419317127615309,3.545912591804005,2.5209683092405664,-5.005222972215162,116.10017122857526,31.798050130075566,0.09390013554065768,10.649611890783815,13.021674847775035,94.60158655883404
 2.424296554144955,3.5583414642513143,2.496044950821528,-5.0052668255375705,116.16744456371669,31.093162920904213,0.09839128801030296,10.163501466667311,13.510257605150157,98.12028643584914
 2.429265423431508,3.570620405891471,2.4711742112810184,-5.005311692906624,116.23708855206564,30.388275711732856,0.10309839928398663,9.699471640151073,14.016063682219285,101.79500564402841
 2.4342236669964334,3.58275003691383,2.4463564291524857,-5.005357603667118,116.30918053510048,29.683388502561503,0.10803324806067234,9.256409651206562,14.539822840652006,105.63401163625646
 2.4391712147785123,3.594730978799036,2.4215919507848795,-5.0054045879675675,116.38380094514037,28.978501293390146,0.11320835020371861,8.833270674826533,15.082302046721965,109.64607720110268
 2.4441079950944324,3.606563854383886,2.3968811305399407,-5.005452676363033,116.46103345557262,28.273614084218792,0.11863701095536468,8.42907278215425,15.644307724852812,113.84052807018521
 2.449033934599005,3.618249287929611,2.3722243309886806,-5.0055019003730745,116.54096513952915,27.568726875047435,0.12433338115742897,8.04289234870735,16.226688103322413,118.22726972773702
 2.4539489582450806,3.6297879051937523,2.347621923112012,-5.005552291963362,116.6236866377637,26.86383966587608,0.13031251925719545,7.673859777250705,16.83033576055925,122.81683684651203
 2.458852989243282,3.64118033350588,2.3230742865013894,-5.005603883748841,116.7092923362937,26.158952456704725,0.1365904563104787,7.321155716230547,17.45619033839663,127.62043675231645
 2.463745949021663,3.6524272018473742,2.298581809559918,-5.005656708990358,116.79788055434204,25.45406524753337,0.14318426788953514,6.984007494255495,18.10524142049526,132.64999335707464
 2.4686277571854296,3.6635291409355224,2.2741448897045795,-5.005710801319901,116.88955374344789,24.749178038362015,0.15011215162591277,6.661685873986082,18.77853164862857,137.91820685018644
 2.47349833147689,3.6744867833122066,2.2497639335665087,-5.005766194926403,116.98441869832794,24.044290829190658,0.15739351000812152,6.353502123107871,19.477160023282092,143.43860350891515
 2.478357587735804,3.6853007634374677,2.2254393571905133,-5.005822924315716,117.08258678034012,23.339403620019304,0.1650490419298919,6.058805239383161,20.202285448951645,149.2255989462139
 2.4832054398603427,3.695971717788257,2.2011715862320207,-5.0058810242281435,117.18417415451293,22.63451641084795,0.1731008402040552,5.77697946943052,20.95513055330008,155.2945686065172
 2.4880417997688995,3.706500284962706,2.1769610561491173,-5.005940529791547,117.28930204078242,21.929629201676594,0.181572498373273,5.507441980250889,21.736985720084313,161.66190721268075
 2.4928665773630105,3.716887105790276,2.1528082123925714,-5.006001475803995,117.39809698076178,21.224741992505237,0.19048922630818002,5.24964072446893,22.549213483363264,168.34512004663716
 2.497679680491703,3.7271328234481653,2.1287135105855013,-5.006063897412216,117.51069112083862,20.519854783333884,0.19987797557704556,5.003052472955115,23.39325318122222,175.3628948499626
